Dataset,Mode,Anomaly_ID,Trace_ID,Fitness_Pre,Fitness_Post,Delta,Outcome
testBank,ISOLATED,Sub48,trace_423,0.8605,0.7674,-0.0930,WORSENED
testBank,ISOLATED,Sub48,trace_426,0.8605,0.7674,-0.0930,WORSENED
testBank,ISOLATED,Sub48,trace_430,0.9024,0.8049,-0.0976,WORSENED
testBank,ISOLATED,Sub48,trace_431,0.9500,0.8500,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_433,0.7381,0.6429,-0.0952,WORSENED
testBank,ISOLATED,Sub48,trace_443,0.8485,0.7273,-0.1212,WORSENED
testBank,ISOLATED,Sub48,trace_447,0.8718,0.7692,-0.1026,WORSENED
testBank,ISOLATED,Sub48,trace_450,0.8286,0.7143,-0.1143,WORSENED
testBank,ISOLATED,Sub48,trace_471,0.8913,0.8043,-0.0870,WORSENED
testBank,ISOLATED,Sub48,trace_474,0.9024,0.8049,-0.0976,WORSENED
testBank,ISOLATED,Sub48,trace_482,0.8500,0.7500,-0.1000,WORSENED
testBank,ISOLATED,Sub48,trace_495,0.8913,0.8043,-0.0870,WORSENED
testBank,ISOLATED,Sub48,trace_505,0.8718,0.7692,-0.1026,WORSENED
testBank,ISOLATED,Sub48,trace_510,0.9722,0.8611,-0.1111,WORSENED
testBank,ISOLATED,Sub48,trace_563,0.9149,0.8298,-0.0851,WORSENED
testBank,ISOLATED,Sub48,trace_584,0.7692,0.6667,-0.1026,WORSENED
testBank,ISOLATED,Sub17,trace_1339,0.9444,0.8868,-0.0577,WORSENED
testBank,ISOLATED,Sub17,trace_1350,0.8158,0.7838,-0.0320,WORSENED
testBank,ISOLATED,Sub17,trace_1356,0.9318,0.9535,0.0217,IMPROVED
testBank,ISOLATED,Sub17,trace_1364,0.9118,0.8788,-0.0330,WORSENED
testBank,ISOLATED,Sub17,trace_1366,0.8222,0.8409,0.0187,IMPROVED
testBank,ISOLATED,Sub17,trace_1377,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_1383,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_1394,0.7381,0.8049,0.0668,IMPROVED
testBank,ISOLATED,Sub17,trace_1398,0.9167,1.0000,0.0833,IMPROVED
testBank,ISOLATED,Sub17,trace_1412,0.8919,0.9722,0.0803,IMPROVED
testBank,ISOLATED,Sub17,trace_138,0.7941,0.8182,0.0241,IMPROVED
testBank,ISOLATED,Sub17,trace_1465,0.7500,0.7674,0.0174,IMPROVED
testBank,ISOLATED,Sub17,trace_1479,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_1485,0.9167,1.0000,0.0833,IMPROVED
testBank,ISOLATED,Sub17,trace_1494,0.8919,0.9722,0.0803,IMPROVED
testBank,ISOLATED,Sub17,trace_1496,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_1508,0.8158,0.7838,-0.0320,WORSENED
testBank,ISOLATED,Sub17,trace_1513,0.8056,0.8857,0.0802,IMPROVED
testBank,ISOLATED,Sub17,trace_1520,0.6596,0.6739,0.0143,IMPROVED
testBank,ISOLATED,Sub17,trace_1528,0.9184,0.8542,-0.0642,WORSENED
testBank,ISOLATED,Sub17,trace_1552,0.7667,0.8621,0.0954,IMPROVED
testBank,ISOLATED,Sub17,trace_1554,0.9318,0.9535,0.0217,IMPROVED
testBank,ISOLATED,Sub17,trace_1590,0.8409,0.8605,0.0196,IMPROVED
testBank,ISOLATED,Sub17,trace_1593,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_1596,0.9286,1.0000,0.0714,IMPROVED
testBank,ISOLATED,Sub17,trace_16,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_154,0.9250,0.8974,-0.0276,WORSENED
testBank,ISOLATED,Sub17,trace_1610,0.7941,0.8182,0.0241,IMPROVED
testBank,ISOLATED,Sub17,trace_1614,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_1620,0.9118,0.9394,0.0276,IMPROVED
testBank,ISOLATED,Sub17,trace_1621,0.9118,0.8788,-0.0330,WORSENED
testBank,ISOLATED,Sub17,trace_1631,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_1646,0.7667,0.8621,0.0954,IMPROVED
testBank,ISOLATED,Sub17,trace_157,0.9211,0.9459,0.0249,IMPROVED
testBank,ISOLATED,Sub17,trace_1659,0.8250,0.8462,0.0212,IMPROVED
testBank,ISOLATED,Sub17,trace_1663,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_158,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_1683,0.8478,0.8667,0.0188,IMPROVED
testBank,ISOLATED,Sub17,trace_1692,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_1702,0.7667,0.8621,0.0954,IMPROVED
testBank,ISOLATED,Sub17,trace_1710,0.8919,0.9722,0.0803,IMPROVED
testBank,ISOLATED,Sub17,trace_162,0.9250,0.9487,0.0237,IMPROVED
testBank,ISOLATED,Sub17,trace_1730,0.9118,0.8788,-0.0330,WORSENED
testBank,ISOLATED,Sub17,trace_1738,0.8158,0.8378,0.0220,IMPROVED
testBank,ISOLATED,Sub17,trace_17,0.7667,0.8621,0.0954,IMPROVED
testBank,ISOLATED,Sub17,trace_1749,0.7838,0.8611,0.0773,IMPROVED
testBank,ISOLATED,Sub17,trace_167,0.9211,0.9459,0.0249,IMPROVED
testBank,ISOLATED,Sub17,trace_1769,0.9211,0.8919,-0.0292,WORSENED
testBank,ISOLATED,Sub17,trace_1779,0.9167,1.0000,0.0833,IMPROVED
testBank,ISOLATED,Sub17,trace_169,0.7708,0.7021,-0.0687,WORSENED
testBank,ISOLATED,Sub17,trace_1780,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_1788,0.7500,0.7209,-0.0291,WORSENED
testBank,ISOLATED,Sub17,trace_1796,0.7941,0.8182,0.0241,IMPROVED
testBank,ISOLATED,Sub17,trace_1806,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_1817,0.9211,0.8919,-0.0292,WORSENED
testBank,ISOLATED,Sub17,trace_1825,0.9118,0.8788,-0.0330,WORSENED
testBank,ISOLATED,Sub17,trace_1829,0.8919,0.9722,0.0803,IMPROVED
testBank,ISOLATED,Sub17,trace_1832,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_1838,0.8958,0.8723,-0.0235,WORSENED
testBank,ISOLATED,Sub17,trace_176,0.9070,0.9762,0.0692,IMPROVED
testBank,ISOLATED,Sub17,trace_1861,0.9318,0.9535,0.0217,IMPROVED
testBank,ISOLATED,Sub17,trace_1884,0.9118,0.8788,-0.0330,WORSENED
testBank,ISOLATED,Sub17,trace_1893,0.9118,0.8788,-0.0330,WORSENED
testBank,ISOLATED,Sub17,trace_1917,0.7667,0.8621,0.0954,IMPROVED
testBank,ISOLATED,Sub17,trace_1920,0.7073,0.7250,0.0177,IMPROVED
testBank,ISOLATED,Sub17,trace_1922,0.9250,0.9487,0.0237,IMPROVED
testBank,ISOLATED,Sub17,trace_1925,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_1926,0.7941,0.8182,0.0241,IMPROVED
testBank,ISOLATED,Sub17,trace_1927,0.9348,0.9556,0.0208,IMPROVED
testBank,ISOLATED,Sub17,trace_1928,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_1929,0.9286,0.8537,-0.0749,WORSENED
testBank,ISOLATED,Sub17,trace_184,0.9167,1.0000,0.0833,IMPROVED
testBank,ISOLATED,Sub17,trace_1931,0.8250,0.8462,0.0212,IMPROVED
testBank,ISOLATED,Sub17,trace_1939,0.9118,0.9394,0.0276,IMPROVED
testBank,ISOLATED,Sub17,trace_1944,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_1959,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_1973,0.9250,0.9487,0.0237,IMPROVED
testBank,ISOLATED,Sub17,trace_1992,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_219,0.9348,0.9111,-0.0237,WORSENED
testBank,ISOLATED,Sub17,trace_221,0.9024,0.9250,0.0226,IMPROVED
testBank,ISOLATED,Sub17,trace_234,0.7667,0.8621,0.0954,IMPROVED
testBank,ISOLATED,Sub17,trace_239,0.8158,0.7838,-0.0320,WORSENED
testBank,ISOLATED,Sub17,trace_253,0.9211,0.9459,0.0249,IMPROVED
testBank,ISOLATED,Sub17,trace_267,0.7838,0.8611,0.0773,IMPROVED
testBank,ISOLATED,Sub17,trace_277,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_279,0.7209,0.7857,0.0648,IMPROVED
testBank,ISOLATED,Sub17,trace_319,0.9167,1.0000,0.0833,IMPROVED
testBank,ISOLATED,Sub17,trace_350,0.7667,0.8621,0.0954,IMPROVED
testBank,ISOLATED,Sub17,trace_38,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_361,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_379,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_384,0.9211,0.9459,0.0249,IMPROVED
testBank,ISOLATED,Sub17,trace_40,0.8333,0.9024,0.0691,IMPROVED
testBank,ISOLATED,Sub17,trace_385,0.8049,0.8250,0.0201,IMPROVED
testBank,ISOLATED,Sub17,trace_389,0.9111,0.9318,0.0207,IMPROVED
testBank,ISOLATED,Sub17,trace_395,0.9211,0.9459,0.0249,IMPROVED
testBank,ISOLATED,Sub17,trace_402,0.7667,0.8621,0.0954,IMPROVED
testBank,ISOLATED,Sub17,trace_409,0.8600,0.8776,0.0176,IMPROVED
testBank,ISOLATED,Sub17,trace_411,0.8250,0.7949,-0.0301,WORSENED
testBank,ISOLATED,Sub17,trace_430,0.9024,0.9250,0.0226,IMPROVED
testBank,ISOLATED,Sub17,trace_46,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_449,0.9211,0.9459,0.0249,IMPROVED
testBank,ISOLATED,Sub17,trace_455,0.8250,0.8462,0.0212,IMPROVED
testBank,ISOLATED,Sub17,trace_474,0.9024,0.9250,0.0226,IMPROVED
testBank,ISOLATED,Sub17,trace_499,0.7941,0.8182,0.0241,IMPROVED
testBank,ISOLATED,Sub17,trace_503,0.9211,0.9459,0.0249,IMPROVED
testBank,ISOLATED,Sub17,trace_509,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_527,0.9250,0.9487,0.0237,IMPROVED
testBank,ISOLATED,Sub17,trace_553,0.9118,0.9394,0.0276,IMPROVED
testBank,ISOLATED,Sub17,trace_559,0.7667,0.8621,0.0954,IMPROVED
testBank,ISOLATED,Sub17,trace_560,0.9118,0.8788,-0.0330,WORSENED
testBank,ISOLATED,Sub17,trace_562,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub17,trace_563,0.9149,0.8913,-0.0236,WORSENED
testBank,ISOLATED,Sub17,trace_574,0.8333,0.9024,0.0691,IMPROVED
testBank,ISOLATED,Sub17,trace_587,0.9000,1.0000,0.1000,IMPROVED
testBank,ISOLATED,Sub8,trace_1335,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_132,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1365,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1372,0.8438,0.8788,0.0350,IMPROVED
testBank,ISOLATED,Sub8,trace_1375,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1380,0.6786,0.8621,0.1835,IMPROVED
testBank,ISOLATED,Sub8,trace_1402,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1424,0.8438,0.9394,0.0956,IMPROVED
testBank,ISOLATED,Sub8,trace_1426,0.8438,0.8788,0.0350,IMPROVED
testBank,ISOLATED,Sub8,trace_1429,0.8529,1.0000,0.1471,IMPROVED
testBank,ISOLATED,Sub8,trace_1431,0.8286,0.9722,0.1437,IMPROVED
testBank,ISOLATED,Sub8,trace_1434,0.8611,0.9459,0.0848,IMPROVED
testBank,ISOLATED,Sub8,trace_1441,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1450,0.8438,0.8788,0.0350,IMPROVED
testBank,ISOLATED,Sub8,trace_1451,0.8438,0.9394,0.0956,IMPROVED
testBank,ISOLATED,Sub8,trace_1454,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1458,0.6786,0.8621,0.1835,IMPROVED
testBank,ISOLATED,Sub8,trace_1459,0.8438,0.8788,0.0350,IMPROVED
testBank,ISOLATED,Sub8,trace_1463,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1476,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1497,0.7188,0.7576,0.0388,IMPROVED
testBank,ISOLATED,Sub8,trace_1504,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1505,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1506,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1530,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1535,0.8286,0.9722,0.1437,IMPROVED
testBank,ISOLATED,Sub8,trace_1540,0.8462,0.8750,0.0288,IMPROVED
testBank,ISOLATED,Sub8,trace_1550,0.8286,0.9722,0.1437,IMPROVED
testBank,ISOLATED,Sub8,trace_1563,0.7188,0.7576,0.0388,IMPROVED
testBank,ISOLATED,Sub8,trace_1564,0.6786,0.8621,0.1835,IMPROVED
testBank,ISOLATED,Sub8,trace_150,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1579,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1584,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1599,0.7353,0.8857,0.1504,IMPROVED
testBank,ISOLATED,Sub8,trace_1616,0.7500,0.8378,0.0878,IMPROVED
testBank,ISOLATED,Sub8,trace_1625,0.8043,0.7872,-0.0171,WORSENED
testBank,ISOLATED,Sub8,trace_1651,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub8,trace_1656,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1660,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1676,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1688,0.7857,0.8140,0.0282,IMPROVED
testBank,ISOLATED,Sub8,trace_1690,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1695,0.6786,0.8621,0.1835,IMPROVED
testBank,ISOLATED,Sub8,trace_1711,0.7500,0.8378,0.0878,IMPROVED
testBank,ISOLATED,Sub8,trace_1714,0.8529,1.0000,0.1471,IMPROVED
testBank,ISOLATED,Sub8,trace_1737,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1751,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1760,0.8438,0.9394,0.0956,IMPROVED
testBank,ISOLATED,Sub8,trace_1784,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1789,0.7500,0.8378,0.0878,IMPROVED
testBank,ISOLATED,Sub8,trace_1792,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_171,0.8286,0.9722,0.1437,IMPROVED
testBank,ISOLATED,Sub8,trace_1799,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1805,0.8810,0.9070,0.0260,IMPROVED
testBank,ISOLATED,Sub8,trace_1811,0.8462,0.8750,0.0288,IMPROVED
testBank,ISOLATED,Sub8,trace_174,0.7353,0.8857,0.1504,IMPROVED
testBank,ISOLATED,Sub8,trace_1837,0.7750,0.9024,0.1274,IMPROVED
testBank,ISOLATED,Sub8,trace_175,0.8611,0.9459,0.0848,IMPROVED
testBank,ISOLATED,Sub8,trace_1848,0.8438,0.9394,0.0956,IMPROVED
testBank,ISOLATED,Sub8,trace_1853,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1860,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_1865,0.7143,0.7400,0.0257,IMPROVED
testBank,ISOLATED,Sub8,trace_1869,0.6136,0.6889,0.0753,IMPROVED
testBank,ISOLATED,Sub8,trace_1873,0.6786,0.8621,0.1835,IMPROVED
testBank,ISOLATED,Sub8,trace_1879,0.7353,0.8857,0.1504,IMPROVED
testBank,ISOLATED,Sub8,trace_1897,0.8684,0.9487,0.0803,IMPROVED
testBank,ISOLATED,Sub8,trace_1938,0.7500,0.8378,0.0878,IMPROVED
testBank,ISOLATED,Sub8,trace_1958,0.8611,0.9459,0.0848,IMPROVED
testBank,ISOLATED,Sub8,trace_1969,0.8611,0.8919,0.0308,IMPROVED
testBank,ISOLATED,Sub8,trace_1977,0.7632,0.8462,0.0830,IMPROVED
testBank,ISOLATED,Sub8,trace_189,0.7188,0.8182,0.0994,IMPROVED
testBank,ISOLATED,Sub8,trace_1989,0.8684,0.9487,0.0803,IMPROVED
testBank,ISOLATED,Sub8,trace_1996,0.8684,0.8974,0.0290,IMPROVED
testBank,ISOLATED,Sub8,trace_208,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_217,0.8611,0.9459,0.0848,IMPROVED
testBank,ISOLATED,Sub8,trace_226,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_227,0.7561,0.8810,0.1249,IMPROVED
testBank,ISOLATED,Sub8,trace_23,0.8750,0.8537,-0.0213,WORSENED
testBank,ISOLATED,Sub8,trace_233,0.8611,0.8919,0.0308,IMPROVED
testBank,ISOLATED,Sub8,trace_252,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_255,0.8611,0.8919,0.0308,IMPROVED
testBank,ISOLATED,Sub8,trace_269,0.7632,0.7949,0.0317,IMPROVED
testBank,ISOLATED,Sub8,trace_281,0.8438,0.8788,0.0350,IMPROVED
testBank,ISOLATED,Sub8,trace_292,0.7561,0.8810,0.1249,IMPROVED
testBank,ISOLATED,Sub8,trace_299,0.6786,0.8621,0.1835,IMPROVED
testBank,ISOLATED,Sub8,trace_325,0.8810,0.9535,0.0725,IMPROVED
testBank,ISOLATED,Sub8,trace_36,0.8684,0.9487,0.0803,IMPROVED
testBank,ISOLATED,Sub8,trace_336,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_357,0.7188,0.7576,0.0388,IMPROVED
testBank,ISOLATED,Sub8,trace_387,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_392,0.7188,0.8182,0.0994,IMPROVED
testBank,ISOLATED,Sub8,trace_42,0.8462,0.8750,0.0288,IMPROVED
testBank,ISOLATED,Sub8,trace_416,0.7750,0.9024,0.1274,IMPROVED
testBank,ISOLATED,Sub8,trace_433,0.7381,0.8605,0.1224,IMPROVED
testBank,ISOLATED,Sub8,trace_450,0.8286,0.9722,0.1437,IMPROVED
testBank,ISOLATED,Sub8,trace_472,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_476,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_51,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_488,0.8611,0.8919,0.0308,IMPROVED
testBank,ISOLATED,Sub8,trace_520,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_524,0.8611,0.9459,0.0848,IMPROVED
testBank,ISOLATED,Sub8,trace_55,0.8438,0.9394,0.0956,IMPROVED
testBank,ISOLATED,Sub8,trace_543,0.8611,0.9459,0.0848,IMPROVED
testBank,ISOLATED,Sub8,trace_56,0.8214,1.0000,0.1786,IMPROVED
testBank,ISOLATED,Sub8,trace_570,0.8611,0.9459,0.0848,IMPROVED
testBank,ISOLATED,Sub18,trace_1338,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1345,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1347,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1369,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1373,0.8718,0.8095,-0.0623,WORSENED
testBank,ISOLATED,Sub18,trace_1384,0.7407,0.7333,-0.0074,WORSENED
testBank,ISOLATED,Sub18,trace_1396,0.8148,0.7333,-0.0815,WORSENED
testBank,ISOLATED,Sub18,trace_1399,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1401,0.9091,0.8889,-0.0202,WORSENED
testBank,ISOLATED,Sub18,trace_1407,0.8148,0.7333,-0.0815,WORSENED
testBank,ISOLATED,Sub18,trace_1416,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1421,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1430,0.7879,0.7778,-0.0101,WORSENED
testBank,ISOLATED,Sub18,trace_1436,0.9697,0.8889,-0.0808,WORSENED
testBank,ISOLATED,Sub18,trace_139,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1453,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1464,0.8889,0.8667,-0.0222,WORSENED
testBank,ISOLATED,Sub18,trace_1467,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1473,0.8485,0.7778,-0.0707,WORSENED
testBank,ISOLATED,Sub18,trace_1480,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1486,0.8235,0.7568,-0.0668,WORSENED
testBank,ISOLATED,Sub18,trace_143,0.9500,0.8837,-0.0663,WORSENED
testBank,ISOLATED,Sub18,trace_1517,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1519,0.8889,0.8667,-0.0222,WORSENED
testBank,ISOLATED,Sub18,trace_1523,0.8889,0.8667,-0.0222,WORSENED
testBank,ISOLATED,Sub18,trace_1542,0.7879,0.7778,-0.0101,WORSENED
testBank,ISOLATED,Sub18,trace_1549,0.9412,0.8649,-0.0763,WORSENED
testBank,ISOLATED,Sub18,trace_1569,0.8500,0.7907,-0.0593,WORSENED
testBank,ISOLATED,Sub18,trace_1570,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1572,0.9500,0.8837,-0.0663,WORSENED
testBank,ISOLATED,Sub18,trace_1588,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1600,0.8485,0.7778,-0.0707,WORSENED
testBank,ISOLATED,Sub18,trace_1606,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1636,0.8889,0.8667,-0.0222,WORSENED
testBank,ISOLATED,Sub18,trace_1637,0.9697,0.8889,-0.0808,WORSENED
testBank,ISOLATED,Sub18,trace_1639,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1640,0.8235,0.7568,-0.0668,WORSENED
testBank,ISOLATED,Sub18,trace_1653,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1682,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1687,0.8148,0.7333,-0.0815,WORSENED
testBank,ISOLATED,Sub18,trace_1699,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1715,0.8148,0.7333,-0.0815,WORSENED
testBank,ISOLATED,Sub18,trace_1719,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1721,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1734,0.7179,0.7143,-0.0037,WORSENED
testBank,ISOLATED,Sub18,trace_1740,0.6667,0.6190,-0.0476,WORSENED
testBank,ISOLATED,Sub18,trace_1747,0.8889,0.8667,-0.0222,WORSENED
testBank,ISOLATED,Sub18,trace_1750,0.8235,0.7568,-0.0668,WORSENED
testBank,ISOLATED,Sub18,trace_1754,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1756,0.7407,0.7333,-0.0074,WORSENED
testBank,ISOLATED,Sub18,trace_1763,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1777,0.8485,0.7778,-0.0707,WORSENED
testBank,ISOLATED,Sub18,trace_1790,0.8148,0.7333,-0.0815,WORSENED
testBank,ISOLATED,Sub18,trace_1802,0.8824,0.8649,-0.0175,WORSENED
testBank,ISOLATED,Sub18,trace_1822,0.9697,0.8889,-0.0808,WORSENED
testBank,ISOLATED,Sub18,trace_1833,0.7805,0.7727,-0.0078,WORSENED
testBank,ISOLATED,Sub18,trace_1842,0.7000,0.6977,-0.0023,WORSENED
testBank,ISOLATED,Sub18,trace_1855,0.8824,0.8649,-0.0175,WORSENED
testBank,ISOLATED,Sub18,trace_1862,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1870,0.8148,0.7333,-0.0815,WORSENED
testBank,ISOLATED,Sub18,trace_1880,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_1892,0.8000,0.7907,-0.0093,WORSENED
testBank,ISOLATED,Sub18,trace_1908,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_181,0.8000,0.7907,-0.0093,WORSENED
testBank,ISOLATED,Sub18,trace_1921,0.8148,0.7333,-0.0815,WORSENED
testBank,ISOLATED,Sub18,trace_1924,0.8235,0.7568,-0.0668,WORSENED
testBank,ISOLATED,Sub18,trace_1933,0.9697,0.8889,-0.0808,WORSENED
testBank,ISOLATED,Sub18,trace_1950,0.8148,0.7333,-0.0815,WORSENED
testBank,ISOLATED,Sub18,trace_1956,0.8500,0.7907,-0.0593,WORSENED
testBank,ISOLATED,Sub18,trace_1991,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_212,0.9091,0.8889,-0.0202,WORSENED
testBank,ISOLATED,Sub18,trace_223,0.9697,0.8889,-0.0808,WORSENED
testBank,ISOLATED,Sub18,trace_225,0.9268,0.8636,-0.0632,WORSENED
testBank,ISOLATED,Sub18,trace_238,0.8485,0.7778,-0.0707,WORSENED
testBank,ISOLATED,Sub18,trace_244,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_245,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_25,0.8889,0.8667,-0.0222,WORSENED
testBank,ISOLATED,Sub18,trace_254,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_256,0.8500,0.7907,-0.0593,WORSENED
testBank,ISOLATED,Sub18,trace_1,0.8148,0.7333,-0.0815,WORSENED
testBank,ISOLATED,Sub18,trace_270,0.8889,0.8667,-0.0222,WORSENED
testBank,ISOLATED,Sub18,trace_276,0.8148,0.7333,-0.0815,WORSENED
testBank,ISOLATED,Sub18,trace_286,0.8889,0.8667,-0.0222,WORSENED
