Dataset,Mode,Anomaly_ID,Trace_ID,Fitness_Pre,Fitness_Post,Delta,Outcome
sepsis,ISOLATED,Sub22,LO,0.6667,0.6000,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,NO,0.6000,0.6000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,OO,0.6667,0.6111,-0.0556,WORSENED
sepsis,ISOLATED,Sub22,PO,0.7000,0.6500,-0.0500,WORSENED
sepsis,ISOLATED,Sub22,QO,0.7000,0.6500,-0.0500,WORSENED
sepsis,ISOLATED,Sub22,TO,0.5854,0.5610,-0.0244,WORSENED
sepsis,ISOLATED,Sub22,OA,0.6111,0.6111,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,UO,0.7857,0.7143,-0.0714,WORSENED
sepsis,ISOLATED,Sub22,VO,0.6897,0.6897,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,WO,0.7200,0.6800,-0.0400,WORSENED
sepsis,ISOLATED,Sub22,XO,0.8125,0.7500,-0.0625,WORSENED
sepsis,ISOLATED,Sub22,YO,0.5882,0.5588,-0.0294,WORSENED
sepsis,ISOLATED,Sub22,ZO,0.7368,0.7368,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,AP,0.7778,0.7778,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,BP,0.6552,0.6207,-0.0345,WORSENED
sepsis,ISOLATED,Sub22,CP,0.6364,0.5909,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,PA,0.7692,0.6923,-0.0769,WORSENED
sepsis,ISOLATED,Sub22,EP,0.7333,0.7333,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,FP,0.8462,0.7692,-0.0769,WORSENED
sepsis,ISOLATED,Sub22,HP,0.7222,0.6667,-0.0556,WORSENED
sepsis,ISOLATED,Sub22,IP,0.7391,0.6957,-0.0435,WORSENED
sepsis,ISOLATED,Sub22,JP,0.8333,0.7500,-0.0833,WORSENED
sepsis,ISOLATED,Sub22,MP,0.7241,0.7241,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,NP,0.6957,0.6522,-0.0435,WORSENED
sepsis,ISOLATED,Sub22,QA,0.7143,0.6667,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,OP,0.7333,0.6667,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,PP,0.8333,0.7500,-0.0833,WORSENED
sepsis,ISOLATED,Sub22,QP,0.6667,0.6250,-0.0417,WORSENED
sepsis,ISOLATED,Sub22,SP,0.8000,0.7000,-0.1000,WORSENED
sepsis,ISOLATED,Sub22,TP,0.6364,0.5909,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,UP,0.6667,0.6111,-0.0556,WORSENED
sepsis,ISOLATED,Sub22,WP,0.6087,0.5652,-0.0435,WORSENED
sepsis,ISOLATED,Sub22,XP,0.6500,0.6000,-0.0500,WORSENED
sepsis,ISOLATED,Sub22,RA,0.8000,0.7000,-0.1000,WORSENED
sepsis,ISOLATED,Sub22,YP,0.6486,0.6216,-0.0270,WORSENED
sepsis,ISOLATED,Sub22,AQ,0.7143,0.6667,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,BQ,0.7368,0.6842,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,DQ,0.7333,0.6667,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,EQ,0.6757,0.6486,-0.0270,WORSENED
sepsis,ISOLATED,Sub22,GQ,0.6471,0.5882,-0.0588,WORSENED
sepsis,ISOLATED,Sub22,HQ,0.6000,0.5500,-0.0500,WORSENED
sepsis,ISOLATED,Sub22,SA,0.7619,0.7619,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,IQ,0.7000,0.6500,-0.0500,WORSENED
sepsis,ISOLATED,Sub22,LQ,0.6429,0.6071,-0.0357,WORSENED
sepsis,ISOLATED,Sub22,MQ,0.8261,0.7826,-0.0435,WORSENED
sepsis,ISOLATED,Sub22,NQ,0.9167,0.8333,-0.0833,WORSENED
sepsis,ISOLATED,Sub22,OQ,0.6842,0.6316,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,PQ,0.7500,0.6667,-0.0833,WORSENED
sepsis,ISOLATED,Sub22,QQ,0.6471,0.5882,-0.0588,WORSENED
sepsis,ISOLATED,Sub22,RQ,0.7333,0.7333,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,TA,0.8235,0.7647,-0.0588,WORSENED
sepsis,ISOLATED,Sub22,SQ,0.6316,0.5789,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,TQ,0.7273,0.6818,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,UQ,0.7895,0.7368,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,VQ,0.7368,0.6842,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,WQ,0.7000,0.6500,-0.0500,WORSENED
sepsis,ISOLATED,Sub22,XQ,0.6667,0.6190,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,YQ,0.6842,0.6316,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,ZQ,0.6429,0.6071,-0.0357,WORSENED
sepsis,ISOLATED,Sub22,AR,0.7667,0.7333,-0.0333,WORSENED
sepsis,ISOLATED,Sub22,BR,0.7778,0.7778,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,UA,0.6111,0.5556,-0.0556,WORSENED
sepsis,ISOLATED,Sub22,CR,0.6667,0.6250,-0.0417,WORSENED
sepsis,ISOLATED,Sub22,DR,0.6364,0.5909,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,ER,0.6667,0.6000,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,FR,0.7500,0.6875,-0.0625,WORSENED
sepsis,ISOLATED,Sub22,GR,0.8333,0.7500,-0.0833,WORSENED
sepsis,ISOLATED,Sub22,HR,0.7059,0.6471,-0.0588,WORSENED
sepsis,ISOLATED,Sub22,IR,0.6875,0.6250,-0.0625,WORSENED
sepsis,ISOLATED,Sub22,JR,0.7391,0.6957,-0.0435,WORSENED
sepsis,ISOLATED,Sub22,KR,0.6875,0.6250,-0.0625,WORSENED
sepsis,ISOLATED,Sub22,LR,0.6842,0.6316,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,VA,0.7500,0.7000,-0.0500,WORSENED
sepsis,ISOLATED,Sub22,MR,0.5789,0.5263,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,NR,0.7692,0.7308,-0.0385,WORSENED
sepsis,ISOLATED,Sub22,OR,0.7586,0.7241,-0.0345,WORSENED
sepsis,ISOLATED,Sub22,QR,0.9167,0.8333,-0.0833,WORSENED
sepsis,ISOLATED,Sub22,RR,0.7222,0.6667,-0.0556,WORSENED
sepsis,ISOLATED,Sub22,SR,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,TR,0.8000,0.7333,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,UR,0.6364,0.5909,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,WA,0.8000,0.7333,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,WR,0.5600,0.5200,-0.0400,WORSENED
sepsis,ISOLATED,Sub22,XR,0.7692,0.7692,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,YR,0.6250,0.5833,-0.0417,WORSENED
sepsis,ISOLATED,Sub22,ZR,0.6000,0.5500,-0.0500,WORSENED
sepsis,ISOLATED,Sub22,AS,0.6552,0.6207,-0.0345,WORSENED
sepsis,ISOLATED,Sub22,BS,0.6000,0.6000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,CS,0.7143,0.6429,-0.0714,WORSENED
sepsis,ISOLATED,Sub22,DS,0.6364,0.5909,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,ES,0.4727,0.4545,-0.0182,WORSENED
sepsis,ISOLATED,Sub22,FS,0.7692,0.6923,-0.0769,WORSENED
sepsis,ISOLATED,Sub22,E,0.7333,0.7333,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,XA,0.8000,0.7000,-0.1000,WORSENED
sepsis,ISOLATED,Sub22,GS,0.7826,0.7391,-0.0435,WORSENED
sepsis,ISOLATED,Sub22,HS,0.6538,0.6346,-0.0192,WORSENED
sepsis,ISOLATED,Sub22,IS,0.7333,0.7000,-0.0333,WORSENED
sepsis,ISOLATED,Sub22,KS,0.7241,0.6897,-0.0345,WORSENED
sepsis,ISOLATED,Sub22,LS,0.7273,0.6818,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,MS,0.7273,0.6818,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,NS,0.7692,0.6923,-0.0769,WORSENED
sepsis,ISOLATED,Sub22,OS,0.6842,0.6316,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,PS,0.6471,0.5882,-0.0588,WORSENED
sepsis,ISOLATED,Sub22,YA,0.7692,0.6923,-0.0769,WORSENED
sepsis,ISOLATED,Sub22,QS,0.6842,0.6316,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,RS,0.6471,0.5882,-0.0588,WORSENED
sepsis,ISOLATED,Sub22,SS,0.7000,0.6500,-0.0500,WORSENED
sepsis,ISOLATED,Sub22,TS,0.7037,0.6667,-0.0370,WORSENED
sepsis,ISOLATED,Sub22,US,0.6818,0.6364,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,VS,0.6522,0.6087,-0.0435,WORSENED
sepsis,ISOLATED,Sub22,WS,0.7692,0.6923,-0.0769,WORSENED
sepsis,ISOLATED,Sub22,XS,0.7143,0.6786,-0.0357,WORSENED
sepsis,ISOLATED,Sub22,YS,0.8000,0.7667,-0.0333,WORSENED
sepsis,ISOLATED,Sub22,ZS,0.7143,0.6667,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,ZA,0.7333,0.6667,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,AT,0.7333,0.6667,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,BT,0.7000,0.6500,-0.0500,WORSENED
sepsis,ISOLATED,Sub22,CT,0.7895,0.7368,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,DT,0.6875,0.6250,-0.0625,WORSENED
sepsis,ISOLATED,Sub22,ET,0.7059,0.6471,-0.0588,WORSENED
sepsis,ISOLATED,Sub22,FT,0.7045,0.6818,-0.0227,WORSENED
sepsis,ISOLATED,Sub22,GT,0.8276,0.7931,-0.0345,WORSENED
sepsis,ISOLATED,Sub22,HT,0.6667,0.6190,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,IT,0.7826,0.7391,-0.0435,WORSENED
sepsis,ISOLATED,Sub22,JT,0.6667,0.6190,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,AB,0.7333,0.6667,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,KT,0.6000,0.5500,-0.0500,WORSENED
sepsis,ISOLATED,Sub22,LT,0.5556,0.5556,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,NT,0.6667,0.6250,-0.0417,WORSENED
sepsis,ISOLATED,Sub22,OT,0.6957,0.6522,-0.0435,WORSENED
sepsis,ISOLATED,Sub22,QT,0.6667,0.6111,-0.0556,WORSENED
sepsis,ISOLATED,Sub22,RT,0.7222,0.6667,-0.0556,WORSENED
sepsis,ISOLATED,Sub22,ST,0.7083,0.7083,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,TT,0.8333,0.7500,-0.0833,WORSENED
sepsis,ISOLATED,Sub22,BB,0.8462,0.7692,-0.0769,WORSENED
sepsis,ISOLATED,Sub22,UT,0.5789,0.5789,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,VT,0.6522,0.6087,-0.0435,WORSENED
sepsis,ISOLATED,Sub22,ZT,0.7000,0.6500,-0.0500,WORSENED
sepsis,ISOLATED,Sub22,AU,0.6842,0.6316,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,BU,0.7143,0.6667,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,CU,0.8889,0.8333,-0.0556,WORSENED
sepsis,ISOLATED,Sub22,DU,0.6875,0.6250,-0.0625,WORSENED
sepsis,ISOLATED,Sub22,CB,0.6667,0.6190,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,EU,0.7143,0.6667,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,FU,0.7368,0.6842,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,GU,0.6364,0.5909,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,HU,0.8000,0.7000,-0.1000,WORSENED
sepsis,ISOLATED,Sub22,IU,0.6364,0.6364,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,JU,0.6087,0.6087,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,KU,0.7333,0.6667,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,LU,0.7000,0.6500,-0.0500,WORSENED
sepsis,ISOLATED,Sub22,MU,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,NU,0.7778,0.7778,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,DB,0.6316,0.5789,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,OU,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,QU,0.6923,0.6923,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,RU,0.6098,0.5854,-0.0244,WORSENED
sepsis,ISOLATED,Sub22,SU,0.6875,0.6250,-0.0625,WORSENED
sepsis,ISOLATED,Sub22,UU,0.8462,0.7692,-0.0769,WORSENED
sepsis,ISOLATED,Sub22,VU,0.6667,0.6190,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,WU,0.5417,0.5000,-0.0417,WORSENED
sepsis,ISOLATED,Sub22,XU,0.6667,0.6000,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,EB,0.6667,0.6000,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,YU,0.8000,0.7000,-0.1000,WORSENED
sepsis,ISOLATED,Sub22,ZU,0.7059,0.6471,-0.0588,WORSENED
sepsis,ISOLATED,Sub22,AV,0.6471,0.6471,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,BV,0.7391,0.6957,-0.0435,WORSENED
sepsis,ISOLATED,Sub22,CV,0.6316,0.5789,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,DV,0.7333,0.6667,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,EV,0.7059,0.6471,-0.0588,WORSENED
sepsis,ISOLATED,Sub22,FV,0.7333,0.6667,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,GV,0.7143,0.6667,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,HV,0.6522,0.6522,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,FB,0.7333,0.7333,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,JV,0.5909,0.5455,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,LV,0.7692,0.7308,-0.0385,WORSENED
sepsis,ISOLATED,Sub22,NV,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,PV,0.6667,0.6190,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,QV,0.7500,0.6875,-0.0625,WORSENED
sepsis,ISOLATED,Sub22,RV,0.8000,0.7000,-0.1000,WORSENED
sepsis,ISOLATED,Sub22,GB,0.6500,0.6500,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,SV,0.7059,0.6471,-0.0588,WORSENED
sepsis,ISOLATED,Sub22,TV,0.7083,0.6667,-0.0417,WORSENED
sepsis,ISOLATED,Sub22,UV,0.6818,0.6364,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,VV,0.9167,0.8333,-0.0833,WORSENED
sepsis,ISOLATED,Sub22,WV,0.7619,0.7143,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,YV,0.7857,0.7500,-0.0357,WORSENED
sepsis,ISOLATED,Sub22,ZV,0.6316,0.5789,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,AW,0.7857,0.7143,-0.0714,WORSENED
sepsis,ISOLATED,Sub22,F,0.6471,0.5882,-0.0588,WORSENED
sepsis,ISOLATED,Sub22,HB,0.6818,0.6364,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,CW,0.6364,0.5909,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,EW,0.7333,0.7000,-0.0333,WORSENED
sepsis,ISOLATED,Sub22,HW,0.7692,0.6923,-0.0769,WORSENED
sepsis,ISOLATED,Sub22,IW,0.7000,0.7000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,JW,0.6957,0.6522,-0.0435,WORSENED
sepsis,ISOLATED,Sub22,KW,0.6500,0.6000,-0.0500,WORSENED
sepsis,ISOLATED,Sub22,LW,0.5000,0.5000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,IB,0.6667,0.6667,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,MW,0.7568,0.7297,-0.0270,WORSENED
sepsis,ISOLATED,Sub22,NW,0.6400,0.6000,-0.0400,WORSENED
sepsis,ISOLATED,Sub22,OW,0.7826,0.7391,-0.0435,WORSENED
sepsis,ISOLATED,Sub22,PW,0.6316,0.5789,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,QW,0.6667,0.6190,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,RW,0.6818,0.6364,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,SW,0.6154,0.5769,-0.0385,WORSENED
sepsis,ISOLATED,Sub22,TW,0.6552,0.6207,-0.0345,WORSENED
sepsis,ISOLATED,Sub22,UW,0.6667,0.6190,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,JB,0.7333,0.6667,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,WW,0.7600,0.7200,-0.0400,WORSENED
sepsis,ISOLATED,Sub22,XW,0.6957,0.6522,-0.0435,WORSENED
sepsis,ISOLATED,Sub22,YW,0.7647,0.7059,-0.0588,WORSENED
sepsis,ISOLATED,Sub22,ZW,0.6500,0.6000,-0.0500,WORSENED
sepsis,ISOLATED,Sub22,AX,0.7692,0.6923,-0.0769,WORSENED
sepsis,ISOLATED,Sub22,CX,0.7143,0.6667,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,EX,0.6129,0.5806,-0.0323,WORSENED
sepsis,ISOLATED,Sub22,FX,0.7917,0.7500,-0.0417,WORSENED
sepsis,ISOLATED,Sub22,KB,0.7778,0.7222,-0.0556,WORSENED
sepsis,ISOLATED,Sub22,HX,0.6471,0.5882,-0.0588,WORSENED
sepsis,ISOLATED,Sub22,IX,0.6667,0.6000,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,JX,0.7083,0.7083,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,LX,0.7000,0.6500,-0.0500,WORSENED
sepsis,ISOLATED,Sub22,MX,0.6316,0.5789,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,NX,0.7368,0.6842,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,OX,0.7619,0.7143,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,PX,0.8333,0.7500,-0.0833,WORSENED
sepsis,ISOLATED,Sub22,QX,0.6111,0.6111,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,RX,0.9167,0.8333,-0.0833,WORSENED
sepsis,ISOLATED,Sub22,SX,0.6296,0.5926,-0.0370,WORSENED
sepsis,ISOLATED,Sub22,TX,0.6818,0.6364,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,UX,0.7333,0.6667,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,VX,0.9167,0.8333,-0.0833,WORSENED
sepsis,ISOLATED,Sub22,WX,0.6667,0.6000,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,XX,0.6842,0.6316,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,YX,0.5495,0.5495,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,ZX,0.6471,0.5882,-0.0588,WORSENED
sepsis,ISOLATED,Sub22,MB,0.8000,0.7000,-0.1000,WORSENED
sepsis,ISOLATED,Sub22,BY,0.7692,0.6923,-0.0769,WORSENED
sepsis,ISOLATED,Sub22,CY,0.6250,0.6000,-0.0250,WORSENED
sepsis,ISOLATED,Sub22,DY,0.7143,0.6667,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,EY,0.6316,0.5789,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,HY,0.8636,0.8182,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,NB,0.7143,0.6786,-0.0357,WORSENED
sepsis,ISOLATED,Sub22,KY,0.9167,0.8333,-0.0833,WORSENED
sepsis,ISOLATED,Sub22,LY,0.8000,0.7000,-0.1000,WORSENED
sepsis,ISOLATED,Sub22,MY,0.8462,0.7692,-0.0769,WORSENED
sepsis,ISOLATED,Sub22,NY,0.6667,0.6000,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,OY,0.7391,0.6957,-0.0435,WORSENED
sepsis,ISOLATED,Sub22,PY,0.7333,0.6667,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,QY,0.6842,0.6842,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,RY,0.5667,0.5333,-0.0333,WORSENED
sepsis,ISOLATED,Sub22,SY,0.8095,0.7619,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,TY,0.8000,0.7000,-0.1000,WORSENED
sepsis,ISOLATED,Sub22,UY,0.6250,0.6250,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,WY,0.8000,0.7000,-0.1000,WORSENED
sepsis,ISOLATED,Sub22,XY,0.7500,0.7000,-0.0500,WORSENED
sepsis,ISOLATED,Sub22,YY,0.6786,0.6429,-0.0357,WORSENED
sepsis,ISOLATED,Sub22,ZY,0.6667,0.6000,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,AZ,0.6818,0.6364,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,BZ,0.7097,0.6774,-0.0323,WORSENED
sepsis,ISOLATED,Sub22,CZ,0.6170,0.5957,-0.0213,WORSENED
sepsis,ISOLATED,Sub22,DZ,0.6923,0.6667,-0.0256,WORSENED
sepsis,ISOLATED,Sub22,PB,0.7826,0.7826,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,EZ,0.7692,0.6923,-0.0769,WORSENED
sepsis,ISOLATED,Sub22,FZ,0.7200,0.6800,-0.0400,WORSENED
sepsis,ISOLATED,Sub22,GZ,0.8333,0.7500,-0.0833,WORSENED
sepsis,ISOLATED,Sub22,IZ,0.8571,0.7857,-0.0714,WORSENED
sepsis,ISOLATED,Sub22,JZ,0.7647,0.7059,-0.0588,WORSENED
sepsis,ISOLATED,Sub22,KZ,0.5833,0.5833,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,MZ,0.7143,0.6667,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,NZ,0.5882,0.5735,-0.0147,WORSENED
sepsis,ISOLATED,Sub22,QB,0.7826,0.7826,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,OZ,0.7059,0.6471,-0.0588,WORSENED
sepsis,ISOLATED,Sub22,QZ,0.7059,0.6471,-0.0588,WORSENED
sepsis,ISOLATED,Sub22,RZ,0.6190,0.5714,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,SZ,0.6000,0.6000,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,TZ,0.8000,0.7333,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,UZ,0.6842,0.6316,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,VZ,0.7692,0.6923,-0.0769,WORSENED
sepsis,ISOLATED,Sub22,WZ,0.8065,0.7742,-0.0323,WORSENED
sepsis,ISOLATED,Sub22,XZ,0.6087,0.5652,-0.0435,WORSENED
sepsis,ISOLATED,Sub22,G,0.6316,0.6316,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,RB,0.7857,0.7143,-0.0714,WORSENED
sepsis,ISOLATED,Sub22,ZZ,0.6190,0.5714,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,AAA,0.7222,0.6667,-0.0556,WORSENED
sepsis,ISOLATED,Sub22,BAA,0.6842,0.6316,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,CAA,0.7333,0.7333,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,EAA,0.7727,0.7273,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,FAA,0.7500,0.7083,-0.0417,WORSENED
sepsis,ISOLATED,Sub22,GAA,0.6957,0.6957,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,HAA,0.6429,0.6071,-0.0357,WORSENED
sepsis,ISOLATED,Sub22,SB,0.6667,0.6190,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,IAA,0.8750,0.8125,-0.0625,WORSENED
sepsis,ISOLATED,Sub22,JAA,0.5000,0.4667,-0.0333,WORSENED
sepsis,ISOLATED,Sub22,KAA,0.7500,0.6667,-0.0833,WORSENED
sepsis,ISOLATED,Sub22,LAA,0.6667,0.6000,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,MAA,0.7143,0.6667,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,NAA,0.8000,0.7000,-0.1000,WORSENED
sepsis,ISOLATED,Sub22,OAA,0.5682,0.5455,-0.0227,WORSENED
sepsis,ISOLATED,Sub22,PAA,0.6667,0.6000,-0.0667,WORSENED
sepsis,ISOLATED,Sub22,QAA,0.7143,0.6667,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,RAA,0.6250,0.5833,-0.0417,WORSENED
sepsis,ISOLATED,Sub22,TB,0.8125,0.7500,-0.0625,WORSENED
sepsis,ISOLATED,Sub22,SAA,0.7778,0.7222,-0.0556,WORSENED
sepsis,ISOLATED,Sub22,TAA,0.7200,0.6800,-0.0400,WORSENED
sepsis,ISOLATED,Sub22,UAA,0.9167,0.8333,-0.0833,WORSENED
sepsis,ISOLATED,Sub22,VAA,0.7407,0.7407,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,WAA,0.6842,0.6842,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,YAA,0.6316,0.5789,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,ZAA,0.6364,0.5909,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,ABA,0.6667,0.6250,-0.0417,WORSENED
sepsis,ISOLATED,Sub22,BBA,0.5714,0.5238,-0.0476,WORSENED
sepsis,ISOLATED,Sub22,UB,0.7500,0.7500,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,CBA,0.6071,0.5714,-0.0357,WORSENED
sepsis,ISOLATED,Sub22,EBA,0.6316,0.5789,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,FBA,0.8235,0.7647,-0.0588,WORSENED
sepsis,ISOLATED,Sub22,GBA,0.7222,0.6667,-0.0556,WORSENED
sepsis,ISOLATED,Sub22,HBA,0.7273,0.6818,-0.0455,WORSENED
sepsis,ISOLATED,Sub22,IBA,0.5789,0.5263,-0.0526,WORSENED
sepsis,ISOLATED,Sub22,KBA,0.6364,0.6364,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,LBA,0.6923,0.6923,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,VB,0.7500,0.7000,-0.0500,WORSENED
sepsis,ISOLATED,Sub22,MBA,0.6111,0.5556,-0.0556,WORSENED
sepsis,ISOLATED,Sub22,NBA,0.8333,0.7500,-0.0833,WORSENED
sepsis,ISOLATED,Sub22,OBA,0.7500,0.7000,-0.0500,WORSENED
sepsis,ISOLATED,Sub22,PBA,0.6111,0.6111,0.0000,UNCHANGED
sepsis,ISOLATED,Sub22,QBA,0.6500,0.6250,-0.0250,WORSENED
sepsis,ISOLATED,Sub22,RBA,0.7000,0.6500,-0.0500,WORSENED
